source_ko,target_en,predicted_en,BERTScore_F1,BERTScore_P,BERTScore_R,BLEU
피에르 레매트레 경사는 유전자 검사 결과 잘린 발의 신원이 실종된 남성의 것임을 확인했다고 말했다.,Sgt. Pierre Lemaitre said DNA testing helped identify the man.,"meanwhile, the genetic confirmed is that percent of many men who are having difficult for the male of the men.",0.02299967221915722,-0.02209622412919998,0.06568944454193115,2.0540268312306345
그는 실종된 남성의 가족의 요구로 그의 이름을 밝히지 않았다.,"The man's name was not made public at the family's request, he said.","he did not comment his name as a male namedy do, named kim did not comment his name.",0.11221085488796234,0.023165253922343254,0.20150969922542572,2.8629993657668877
지난해 8월 밴쿠버에서 남서쪽으로 64km 떨어진 조지아 해협의 섬에서 잘린 팔 2개가 발견된 이후 이번 에 처음 발의 주인이 밝혀졌다.,"The foot is the first to be identified by investigators, who have been working on the bizarre case since August, when two feet were found days apart about 40 miles southwest of Vancouver on islands in the Strait of Georgia.",the first days after the show was found in the last few days after he was found in the first half hour of the island since august.,0.07208070904016495,0.07073529809713364,0.0704060047864914,2.7795113766937063
여디디야섬 해변에서 부랑자가 처음으로 잘린 발을 발견한지 며칠 후 사이즈 12의 리복 운동화가 신겨진 오른 발이 가브리오라 섬에서 또 다시 나왔다.,"The first foot was discovered by beachcombers on Jedidiah Island. Days later, a right foot was found inside a man's size-12 Reebok sneaker on Gabriola Island.","the first time in a weekly televised by the time, the first time was a surprise brian, who was first in the first time, the first known took place in",-0.12224312871694565,-0.0909329503774643,-0.15675188601016998,1.8268075583639505
2주전 경찰은 2월 8일 발데즈 섬에서 발견된 발과 2월 16일 이곳에서 약 40km 떨어진 웨스트햄 섬에서 발견된 발이 동일한 남성의 것이라고 밝혔다.,"Two weeks ago, police said that a foot found on Valdez Island on February 8 and another foot found June 16 on Westham Island, more than 25 miles away and across a strait, belong to the same man.","a tony called on islands of island s between the capital, about miles west of july, west of the island, said tuesday morning",-0.07577231526374817,-0.09434981644153595,-0.060580603778362274,1.3129743804308884
경찰은 5월 22일 커크랜드섬 프래저강에서 발견된 뉴발랜스 운동화에 신겨진 발은 여성의 것이라고 말했다.,"Another foot was found May 22 on Kirkland Island in the Fraser River. It was laced inside a New Balance running shoe and is the only one belonging to a woman, authorities said.","police on tuesday found abandoned a newborn road on a high road in north carolina on tuesday, saying it was likely on a las vegas, say",0.03125801309943199,-0.03619489073753357,0.09734777361154556,1.6322496749305997
지난 달 6번째로 발견된 신발에 신긴 동물의 발은 짓&#44419;,"A sixth discovery last month turned out to be a hoax, an animal paw stuffed inside a shoe.","c c c c db appears to be found in the past three hours, which is nearly a third of the animals to reveal a preliminary animal of near",-0.0009941508760675788,-0.10129567980766296,0.10015210509300232,3.2677968802443296
"Beverly Hills, 90210, 이하 베버리힐스)’로 돌아온다.","LOS ANGELES, California (CNN) Brenda Walsh is all grown-up and returning to Beverly Hills, 90210, this fall.",it s a great choice.,0.07478310912847519,0.28810203075408936,-0.12455448508262634,0.4773955310936995
그러나 제작사 CW의 새 속편 ‘베버리힐스’의 출연진 사이 에서 섀넌 도허티가 브랜다 월시역으로 다시 등장하면서 똑 같은 모습의 성숙한 이미지로 나오는 것에 불안감을 드러냈다.,"But cast members of the new CW spin-off, ""90210,"" are speculating whether Shannen Doherty will be equally mature when she reprises her role as Walsh.","but the star sound of the new orleans, trevon and co stars in new jersey, has been cod and in content.",-0.05047355592250824,-0.021881144493818283,-0.08211109787225723,5.42399060736118
'90210'의 스타인 애너린 맥코드는 1990년부터 2000년에 방영된 원작에서 도허티와 켈리 테일러역의 제니 가스의 충돌적 관계에 대해 “내용의 일부는 알고 있다”고 밝혔다.,"""I have heard some of the stories,"" ""90210"" star AnnaLynne McCord said of the sometimes-volatile relationship between Doherty and co-star Jennie Garth on the original series, which aired from 1990-2000.","the episode, i do in the s, and that s all sort of wild attention within a year, in a separate development, according to the city s biggest",-0.1446417272090912,-0.11484497040510178,-0.1777472048997879,1.5160721412714286
가스는‘90210’에서 교내 상담원으로 일하는 켈리 테일러로 다시 출연한다.,"Garth is returning to her role as Kelly Taylor, now a school guidance counselor, on ""90210.","gaso is getting back against the u. s., is expected to become the operating system of work on the back of the run, with the city s",-0.04868726059794426,-0.05941745266318321,-0.041337642818689346,1.877081263233555
CW는 19일(현지시간) 텔레비전 평론가협회 회의에서 ‘베버리힐스’에 관해 “도허티 역의 브랜다 월쉬가 웨스트 베버리힐스 고등학교에서 뮤지컬 연출을 위해 돌아오게 된다”고 밝혔다.,"In the new series, Doherty's Walsh is now a famous theater director invited back to West Beverly Hills High School to stage a musical, CW announced Saturday at a Television Critics Association meeting in, of course, Beverly Hills.","he said the group was made in february, a daytime adviser, told reporters on the new york stock exchange actresses in january and gets on",-0.15577514469623566,-0.17497806251049042,-0.14020925760269165,2.019684498740519
CW는 도허티가 초대손님의 역할로 여러 에피소드에 출연하게 된다고 설명했다.,"Her guest role plays out over multiple episodes, the network said.",he said he had to switch to land on the main draw of about. million for a wide man on a sound of.,0.08958835899829865,-0.04090505838394165,0.22409145534038544,1.982256626710344
맥코드는 촬영 중 다툼에 관한 질문에 “내가 촬영하는 동안 도허티와 제니는 거리낌없이 이야기를 주고 받았다”며 “문제가 될 것이 없었다”고 말했다.,"""If she and Jennie have it out while I'm there, OK, then, all right, so that's the story,"" McCord said of any possible discord during production.",we have received a bill that will make him out of the woods and the penalty for the year old army said. we have received a bill that would make the out,-0.07366111129522324,-0.13161586225032806,-0.01787581481039524,1.772280099711156
맥코드는 “우리는 동료고 같이 주인공으로 출연했으며 다른 출연자를 대하듯 도허티를 대할 것”이라고 말했다.,"""We're co-workers, we're going to be co-stars and I want to treat her (Doherty) with the respect that I would treat any other co-star,"" said McCord","we do expect it to be honored, but it makes a serious injury and other.",0.03437890484929085,0.14913952350616455,-0.07830855995416641,2.3799725124997133
맥코드는 FX에서 방영된 드라마 '닙/터크(nip/tuck)'에서 악연인 에덴을 연기한 바 있다.,", who played the evil Eden on FX's ""Nip/Tuck.","the video shows get a bad back to the associated press, which gets back on the bad, bad guy, which gets back on the bad, bad guy",-0.16122479736804962,-0.17592327296733856,-0.15023735165596008,1.5784309053930103
맨체스터 유나이티드는 호날두 영입을 추진하고 있는 레알 마드리드가 어떤 조건을 제시하든 호날두의 연봉 인상을 위한 재협상은 없을 것이라고 강조했다.,"Manchester United have told Cristiano Ronaldo there will be no new contract with a pay rise to match any offer from Real Madrid and that he must start displaying ""commitment and loyalty.","manchester united, the real trailing in the manchester united s real madrid, was really to raise rate over to growing aside their mercion over their season",-0.14257608354091644,-0.13799749314785004,-0.1508556604385376,1.0777874324703278
스페인 진출에 대한 욕구를 숨기지 않고 있는 호날두는 맨유에 모든 장래를 걸고 싶은 마음이 없다고 다시한번 말했다.,"But Ronaldo has again refused to commit his future to United, having spent the summer making no secret of his desire to move to Spain.","i want to say that it isn t really sure that they should have been nurse, says it doesn t think it does not have any options to the future",-0.08182798326015472,-0.15490421652793884,-0.01012005377560854,1.7934437633383675
이와 관련 데이비드 길 맨유 단장은 호날두의 레알 마드리드 이적설은 더 높은 연봉을 받기 위한 심리전일 수도 있다고 주장했다.,United chief executive David Gill believes that could have been a tactic to command a higher salary at Old Trafford.,he has said they re technically capable for their spending attention to their space and making it is possible for making their case.,-0.002552301622927189,-0.0774126648902893,0.07127970457077026,1.8709718017288024
레알 마드리드의 계속된 호날두 구애에 분노한 맨유의 알렉스 퍼거슨 감독은 호날두가 유로 2008에 출전하고 있을 무렵 국제축구연맹(FIFA)에 레알을 제소했으나 큰 소득은 없었다.,Such was United's anger at Madrid's pursuit of Ronaldo that manager Sir Alex Ferguson made an unsuccessful complaint to FIFA while his Portuguese winger was at the Euro 2008 finals.,"the coach, mar manager alex ferguson said. the coach have been taken place in the top world after the world s top score championships in cox s cox",-0.07092127948999405,-0.16681990027427673,0.02527501992881298,1.5803328778385928
맨유의 남아프리카 투어 출발을 앞두고 퍼거슨은 맨유가 챔피언스리그를 제패한 지난 5월 이후 처음으로 호날두를 만나기 위해 지난주 포르투갈로 향했다.,"Before taking United on a tour of South Africa, Ferguson flew to Portugal last week to meet with Ronaldo for the first time since the aftermath of May's Champions League triumph.","after the day, tommy, singing, toyota, to return to the champions league clubs since january after the last june, i resisted",-0.04083329439163208,-0.07607478648424149,-0.008516267873346806,1.7951096041601091
퍼거슨은 이후 호날두가 맨유가 남을 것이라는 자신감을 보였지만 호날두는 캘리포니아에서 휴가를 보내는 와중에도 이적 가능성을 내비쳤다.,"It prompted the Scot to state his confidence that Ronaldo would stay, but the player continued to fuel talk of a transfer while vacationing in California.","it is a very happy, but i think the move could go into a woodening test, but also doesn t take a clear to her, she said",0.01776086911559105,-0.04215060919523239,0.07587599754333496,3.1221929756173616
호날두는 “미래에 대해서는 나 자신도 모른다”며 “오직 하느님만이 알 수 있다.,"""I don't know about the future, only God knows it.","this is a nice, and i got always been very well.",0.09899235516786575,0.05527858808636665,0.1404908299446106,3.673526562988939
더 이상 할 말이 없다”고 밝혔다.,I can't say any more.,"we have no more than ever, said lag said.",0.20575745403766632,0.1520041823387146,0.2580143213272095,4.456882760699064
승무원 6명을 태운 미 공군 B-52 폭격기가 21일(현지시간) 괌 인근 해상에서 추락했다고 공군 대변인이 밝혔다.,"(CNN) A U.S. Air Force B-52 with six crew members on board crashed off the island of Guam on Monday, an Air Force spokesman said.","crew members also said that aircraft, a pilot in the nearby town of melbourne, a pilot in washington, a spokesman for the u. s.",-0.00020942505216225982,-0.022348448634147644,0.01884431205689907,3.379775316892473
조엘 스타크 안데르센 공군기지 대변인은 미 해안 경비대와 미 해군이 폭격기가 추락한 지점인 태평양 괌에서 북서쪽으로 약 48km 떨어진 곳에서 구조 및 수색작업을 하고 있다고 전했다.,"Rescuers with the U.S. Coast Guard and U.S. Navy were searching a point in the Pacific Ocean about 30 miles northwest of Guam, a U.S. territory, where the plane is believed to have crashed, said Capt. Joel Stark, spokesman for Andersen Air Force Base.",the plane said it had been ordered to stop at least a coalition aircraft.,0.06399259716272354,0.15957334637641907,-0.030993329361081123,0.3681280092966241
그는 생존자에 관한 정보를 밝히지 않았다.,He had no information on whether anyone survived.,"no specific was injured, he did not say they collect information from the survivors.",0.3586448132991791,0.3057728707790375,0.41045963764190674,3.21858262703621
"스타크 대변인은 사고 폭격기, B-52H 스트라토포트레스(Stratofortress)는 루이지애나 바크스데일 공군기지 소속이며 4개월 순환 근무 중 괌에 있었다고 밝혔다.","The B-52H Stratofortress was based at Barksdale Air Force Base in Louisiana, and was in Guam as part of a four-month rotation, Stark said.","the agency said the incident had a maximum of five months in the central airspace, as they had to launch the air, according to a letter from the",0.013653595000505447,0.10485687106847763,-0.07739488780498505,2.019385597421733
이번 사고는 이날 오전 9시 45분에 발생했다.,It went down about 9:45 a.m. local time (7: 45 p.m. ET Sunday).,"the incident occurred at a. m. at gmt, about minutes.",0.184103325009346,0.31295785307884216,0.05890713259577751,8.967738108649238
안데르센 공군기지 소속 B-52 폭격기 1대가 1944년 괌이 일본에서 독립해 미국령이 된 날을 기념하는 에어쇼 행사에 참여할 예정이었다.,"A B-52 from Andersen Air Force Base was scheduled to fly over crowds celebrating Liberation Day, which commemorates the U.S. capture of Guam from Japan in 1944, Stark said.",it said the japanese would have killed at least four days in japan.,-0.018962325528264046,-0.006516057066619396,-0.034643057733774185,0.8961216124939043
그러나 사고 비행기가 이번 에어쇼에 참석할 예정이었는지는 밝혀지지 않았다.,But it was unclear whether the plane that crashed was the one that had been scheduled to perform the flyover.,"the aircraft, the air show aired, will be discussed.",0.21072573959827423,0.26572954654693604,0.15436318516731262,2.1052823456422733
미 민주당 대선주자인 버락 오바마 상원의원이 이라크에 도착했다고 21일(현지시간) 이라크 주재 미국 대사관이 밝혔다.,"BAGHDAD, Iraq (CNN) Presumptive U.S. Democratic presidential candidate Barack Obama arrived in Iraq on Monday for talks with Iraqi officials and American military commanders in a 5-year-old war he has pledged to end, a U.S. Embassy spokesman said.","cnn the democratic presidential nominee went off iraq from iraq, saying iraq has also been used by u. s. embassy in iraq, saying the u",-0.04727814719080925,-0.051776476204395294,-0.04618579149246216,0.980147534451126
지난 2006년 이후 이라크를 처음 방문한 오바마는 19일 아프가니스탄에 도착했다. 오바마는 민주당 대선후보로 확정된 이후 중동지역과 유럽으로 이어지는 첫 순방길에 올랐다.,"The trip to Iraq is Obama's second after a visit in 2006 and follows a Saturday stop in Afghanistan, part of a closely watched overseas trip for the Illinois senator that will include other stops in the Middle East in Europe.","since the war began, since the first major democratic party denied sen. barack obama has, to, in their first two since their war strategy in",-0.14653325080871582,-0.16518062353134155,-0.13150057196617126,1.291507183500174
오바마는 자신이 미국의 대통령으로 당선된다면 이라크전을 종식시키고 아프간에 더 많은 병력을 파견할 것이라고 강조했다.,"Obama has said that if elected, he would order the military to end the war in Iraq and commit more troops to Afghanistan.","obama said he has pledged to work in force that america, he said.",0.18892328441143036,0.19601480662822723,0.17922046780586243,3.816228513667477
오바마의 이번 순방에는 상원 군사위원회 소속인 민주당의 잭 리드 상원의원(로드아일랜드)과 이라크전에 반대하는 상원 외교위원회 소속의 척 헤이젤 상원의원(네브레스카)이 동행했다.,"Accompanying Obama is Sen. Jack Reed of Rhode Island, a leading Democrat on the Senate Armed Services Committee, and Sen. Chuck Hagel of Nebraska, a Republican member of the Foreign Relations Committee and an outspoken critic of the Iraq war.","the obama requires his support to senate, obama and senate republicans have worked out.",-0.05149737000465393,0.05875523388385773,-0.16025128960609436,0.5303922789883562
"아맨드 쿠치니엘로 이라크 미국 대사관 대변인은 “상원의원들은 이라크 관리, 다국적군 지휘관, 미국 대사관 관계자를 만나며 바쁜 시간을 보냈다”고 설명했다.","""The senators have a busy day ahead of them, as they meet with senior Iraqi officials, coalition leadership and officials from the U.S. Embassy,"" Embassy spokesman Armand Cucciniello said.","a u. s. embassy statement said a man calling the united states broke out, a u. s. embassy in iraq said the united states is",-0.033190514892339706,0.023085307329893112,-0.09148373454809189,1.5467046551507315
쿠치니엘로는 또 상원의원들이 미군 장병과 이라크에 근무하는 민간인들도 만날 예정이라고 덧붙였다.,"They also plan to meet with troops from their home states and U.S. civilians working in Iraq, Cucciniello said.","a senior sen. senate majority are among the tops, he said.",0.10446389764547348,0.1763124018907547,0.03178107365965843,3.3065175113167253
"오바마의 방문을 앞두고 해외 언론은 누리 알 말리키 이라크 총리를 인용, 이라크에서 16개월 내 철수하겠다는 오바마의 제안을 환영한다고 밝혔다.",16 months.,"with the two day visit today, obama said, along with the iraqi government, al maliki,, told cnn, along with his aides in",-0.09823588281869888,-0.40125077962875366,0.24404610693454742,0.0
독일인 3명이 쿠르드반군에 의해 피랍된지 1주일 반 만인 20일(현지시간) 석방됐다.,Three Germans kidnapped by Kurdish rebels in Turkey were released Sunday after more than a week in captivity.,"cnn a german man, who has been arrested on thursday, was arrested tuesday.",0.1843085139989853,0.1717260479927063,0.19428522884845734,2.411080066985404
독일 외무부에 의하면 이들은 터키 수도 앙카라의 독일 대사관에서 휴식을 취하고 있다.,"The men are recovering at the German Embassy in the Turkish capital, Ankara, according to Germany's foreign minister.","germany, the ministry of germany and the, in a northwest were in germany in a macaque, a german capital in germany, where the german capital is",-0.17476749420166016,-0.36115261912345886,0.023280015215277672,1.943043650185126
프랑크 발터 슈타인마이어 독일 외무장관은 20일 독일 수도 베를린에서 열린 기자회견에서 “인질들은 열악한 상황을 잘 극복했다”며 “정부는 자유의 몸이 된 독일인 및 그들의 가족과 기쁨을 함께 나누고 싶다”고 말했다.,"""According to the circumstances they are doing well,"" German Foreign Minister Frank-Walter Steinmeier said Sunday in Berlin. ""And of course we share the happiness with the freed men and with their relatives.","at a press conference, the meeting with the german leaders, told the meeting in germany, the government said.",0.00951842125505209,0.004407358821481466,0.011410440318286419,2.3607123642881263
이런 가운데 인질 석방의 계기는 밝혀지지 않았다.,It is unclear what prompted the rebels to release the hostages.,"the hostage was not the day, they did not know the motive",0.285343199968338,0.19229619204998016,0.37940898537635803,3.673526562988939
쿠르드반군이 독일 정부가 자신들에 대한 적대적인 대립구도를 중단할 때까지 인질을 계속 잡고 있을 것이라고 말했다.,"They had said they would hold them until the German government stops ""its enemy-like politics"" against them.","the german government said the rebels will fight the hostages, said rebel governments of german hostages.",0.2212725728750229,0.22903798520565033,0.21100471913814545,2.717890119636005
메흐메트 세틴 터키 아리주 주지사는 석방된 독일인들은 건강 검진을 마치는 데로 독일로 귀환할 것이라고 밝혔다.,"Mehmet Cetin, the governor of the city of Agri in Turkey, said that after officials check the health of the released hostages, they will be returned to Germany.","deputy governor of the state, arkansas, governor, deputy gov. don ts of their political rights to their citizens, but they",0.0020960161928087473,0.020475346595048904,-0.01936817727982998,5.725614489613608
"쿠르드계 피라트 통신은 쿠르드노동자당(PKK)이 헬무트 요한, 마틴 지오피, 라스 홀퍼 레이미 등 독일인 3명을 지난 9일 납치한 사실을 확인했다고 보도했다.","The Kurdistan Workers' Party, known as the PKK, confirmed taking the three Germans Helmut Johann, Martin Georpe and Lars Holper Reime from Mount Agri on July 9, according to the Firat News Agency, a pro-Kurdish Web site.","the agency said the group had nine commuted germany at a germanna crossed by the german federation of germany and germany, as well as germany, marve",-0.28164172172546387,-0.26981958746910095,-0.2975515127182007,1.3143497808184694
"피라트 통신은 쿠르드노동자당 관계자를 인용,“우리는 독일인의 적도 아니고 인질을 학대하지도 않았다”며 “그러나 독일 정부가 쿠르드족 또는 PKK에 대한 적대적 대립구조를 개선하지 않을 경우 독일 시민들을 풀어줄 의사가 없다""고 말했다.","""We are not the enemies of the German people, and we have not mistreated any of the hostages,"" the PKK said, according to Firat. ""Unless the German government announces it has stopped its enemy-like politics towards PKK and the Kurds, we will not release the German citizens.","he said no germany was not such a confirmation that germany, not the german government and the, of germany, were noting favorable to the german government",-0.08573783934116364,-0.08696671575307846,-0.08804269880056381,1.9259917237879205
한편 슈타인마이어 외무장관은 독일 정부가 공갈 협박에 넘어가지 않을 것이라며 PKK와의 협상을 거부한 바 있다.,"Soon after, Steinmeier issued a statement saying the government refuses to be ""blackmailed.",foreign minister ban ki moon said that the government would not be sent to be made by a tougher for the failure to be a failed to deal with the united states.,0.09133545309305191,-0.01738782599568367,0.20187297463417053,3.5154918713109624
교황 베네딕토 16세는 19일(현지시간) 공개 성명에서 일부 로마 가톨릭 사제의 성적 학대를 강력히 반대하며 피해자들에게 사과의 말을 전하고 이 같은 학대를 “악행”이라고 밝혔다.,"(CNN) Pope Benedict XVI on Saturday offered his strongest public statement yet on sex abuse against minors by Roman Catholic priests, apologizing to victims and calling the abuse ""evil.","rome, italy cnn an year old man accused of holding a catholic church s priest and urged opponents to those who opposed their sexual violence and that those who",-0.14558042585849762,-0.18385998904705048,-0.11047059297561646,1.42994432082081
교황은 호주 시드니에서 가진 미사에서 이 같은 유감의 뜻을 전했으며 4월 미국 방문 당시 로마 교회의 성폭행 추문으로 인한 고통을 인식해 성폭행 피해자와의 개별 면담에서 했던 발언보다 더 수위를 높였다.,"The apology came during a mass in Sydney, Australia, and expands on comments the pope made during an April visit to the United States, during which he publicly acknowledged the pain the church's sex abuse scandal has caused and met privately with abuse victims.","the pope spent, in the first visit to the united states in the final stage of the september, said in a statement that the meeting in september were in the way",0.007347534876316786,0.0009717485518194735,0.010501368902623653,4.06375658909116
그는 19일 호주 시드니의 성 마리아 주교좌 성당에서 열린 미사에서 “아픔과 고통을 견디고 있는 피해자들에게 진심으로 심심한 유감의 뜻은 전한다”며 “피해자들의 사제로서 나 역시 이들의 고통을 함께 나누고 있다는 것을 확실히 밝힌다”고 말했다.,"""Indeed, I am deeply sorry for the pain and suffering the victims have endured and I assure them as their pastor that I too share in their suffering,"" he said Saturday at Sydney's St. Mary's Cathedral.","later, he said tuesday he wasn t at a major gold at atochton s national league for high school in.",-0.09435216337442398,-0.15214285254478455,-0.038802146911621094,1.9036296250544245
교황은 호주에서 열리는 ‘세계 청년의 날(World Youth Day)’에 참석한 일정 중 3번째 날에 이 같이 사과의사를 전했다.,"The comments came on the pope's third day of public appearances in Australia, where he is attending World Youth Day.","he was in a meeting of the world s fourth day in a world tour in a career that has been made in the world s fourth day, he said.",0.07012913376092911,-0.004032031167298555,0.14342886209487915,1.886782264636293
영어 더빙으로 진행된 ‘천주교 우드스탁 (Catholic Woodstock)’ 행사는 세계 최대 규모의 천주교 행사로 올해 더 많은 천주교도들이 참석했다.,"Dubbed ""the Catholic Woodstock,"" the event is believed to be the largest Christian gathering in the world and this year is believed to have attracted more","they are so much more likely to have more this event, which means the company is so much more like much more trouble in the world.",-0.00686440896242857,-0.012293485924601555,-0.004706656560301781,7.345167108784025
교황은 사제의 성적 학대와 관련된 보고에 관해 “우리 모두 수치심을 느낀다”며 “악행에 대한 책임은 법적 처벌을 받아야 한다”고 밝혔다.,"The pope said he wanted to ""acknowledge the shame which we have all felt"" over reports of sex abuse by clergy and said those responsible for the ""evils"" should be brought to justice.",we are all we all we all we all we all we all we all we all we all we all we all we all we all we all we all we all we all we all we all we,-0.4782685339450836,-0.6840674877166748,-0.2568654417991638,1.092534162077208
그는 미사에 참석한 신도들에게 사제들이 성적 학대를 중단하도록 협력해달라고 요청했다.,He asked those attending the mass to help their bishops to end the abuse.,jind to ask their differences at their asks to provide them with their sexual identity.,0.038855940103530884,-0.06649384647607803,0.1455879956483841,3.4585921141027365
그는 “이는 특히 젊은 세대를 위해 좀 더 안전하고 건전한 사회를 조성하는 데 시급한 최우선 문제”라고 말했다.,"""It is an urgent priority to create a safer, more wholesome environment, especially for young people,"" he said.",he also said that he is concerned that they should feel younger and they should have a better sense.,0.3473849296569824,0.3465392589569092,0.34610655903816223,2.344025626796108
교황은 지난 4월 사제의 아동 성적 학대로 인한 엄청난 고통을 받고 있다는 것을 인정한 바 있다.,"In April, the 81-year-old pontiff acknowledged ""the enormous pain"" caused by sexual abuse of children by the","the pope is being admitted because of december because of the sexually sensitive behavior, she said.",0.08450565487146378,0.10749264806509018,0.05877767130732536,2.432074937831609
"그는 당시 “피해를 입기 쉬운 사람들은 피해를 주는 사람들로부터 항상 보호를 받아야 한다는 것은 대단히 중요하다""고 밝혔다.","""It is vitally important that the vulnerable are always shielded from souls who would cause harm,"" he said then.","they should be light of light, said car people whose participating lights were protected by light, said car people in the city of s protective",-0.011673768982291222,-0.05750932916998863,0.03167283162474632,1.8264728862681343
베네딕토 16세는 또한 어린 시절 로마 천주교 사제로부터 성폭행을 당한 피해자 3명과도 만남을 가졌다.,Benedict also met with three people who said they were childhood victims of sexual abuse by Catholic clergy.,"pope benedict xvi, also a separate p, and also were still in the area, and, with a number of girls victims.",0.08528932183980942,0.08786983788013458,0.07973866909742355,2.260891444913834
미국 펜실베이니아주에 사는 한 여성이 자궁이 잘리고 그 안에 있던 태아가 사라진 18세 여학생 살해 용의자로 기소됐다고 20일(현지시간) 경찰이 밝혔다.,"PITTSBURGH, Pennsylvania (CNN) A Pennsylvania woman has been charged in the slaying of an 18-year-old woman who was found with her uterus cut open and her fetus removed, authorities said Sunday.","a woman who was abducted by the woman, said the woman was originally reported to have killed suspects at the beach, killing a year old girl, and a woman",0.08115237951278687,0.1901645064353943,-0.026175249367952347,4.711103882798001
"찰스 모팻 앨러게이니 카운트 경찰국장은 20일 지난주에 발생한 키아 존슨(18) 살해사건과 관련, 펜실베이니아주 윌킨스버그에 사는 안드레아 커리 데머스(38)를 살인, 유괴, 불법 감금 혐의로 기소했다고 말했다.","Andrea Curry-Demus, 38, of Wilkinsburg was charged Sunday with criminal homicide kidnapping and unlawful restraint in connection with last week's death of Kia Johnson, Allegheny County police Superintendent Charles Moffatt said.","wendy, vice president dick cheney said monday that his weekly destroyed a state of emergency, according to a michigan state department said.",-0.17576199769973755,-0.13720262050628662,-0.21746762096881866,2.539082251801092
경찰은 18일 데머스의 아파트에서 존슨의 시신을 발견했다. 커리는 이틀 전 갓난아기를 안고 병원에 데려와 거짓으로 자신의 아기라고 주장했다.,"Police found Johnson's body in Curry-Demus' apartment Friday, two days after Curry-Demus arrived at a hospital with a newborn and falsely claimed that the baby was hers, authorities said.","the year old found dead, a year old officer found dead on friday, a day after he found a two day remaining of two days before he was taken into",0.04249562695622444,0.014639902859926224,0.0675128921866417,3.469123589127316
경찰은 당시 커리의 아기가 존슨의 아기임을 확인하지 못했으며 존슨의 가족은 지난 주 경찰에 존슨이 실종됐다고 신고했다.,"Police have not confirmed whether the infant belonged to Johnson, whose family reported her missing last week.","john, the new book s family, johnson said he was not sure last year to police and take care of the last two days after the last fall of the virgini",0.01647995039820671,-0.0645277127623558,0.09691057354211807,1.7577459356554814
"칼 윌리엄 검시관은 ""장기가 제거된 존스의 시신이 부패됐고 살해된 지 이틀이 지났다”고 밝혔다.","Johnson's eviscerated body which police said they found after receiving calls about a foul odor coming from the apartment ""was in a state of moderate decomposition,"" and she had been dead about two days, Medical Examiner Karl Williams said.","a pair of the body was found in the afternoon, said the spiritual leader of corruption and the intelligence has broken.",0.029510213062167168,0.09116501361131668,-0.03372620418667793,1.2034373374379714
경찰은 존슨의 손과 다리는 송수관용 테이프로 묶였다고 전했다.,"The woman's hands and feet were bound by duct tape, police said.","johnson and a two separate video from a translation of a player, he said.",0.10861990600824356,0.08346813917160034,0.1310930848121643,5.816635421147515
윌리엄 검시관은 기자회견에서 현장에서 태반을 발견했다고 말했다.,"A placenta was found at the scene, Williams told reporters.","the two had recovered half of the taliban told the house, said speaking press conference.",0.20136305689811707,0.15116332471370697,0.24990838766098022,3.234245292096216
관계당국은 존슨의 치아 기록으로 신원을 확인했다고 밝혔다.,Authorities said they used dental records to confirm Johnson's identity.,johnson says he s checking to check the simpson s identity.,0.23535101115703583,0.13845418393611908,0.33342623710632324,7.495553473355842
윌리엄 검시관은 아파트에서 약물을 발견했으며 존슨이 진정제를 복용했는지 여부를 확인하기 위해 독극물 검사 결과를 기다리고 있다고 말했다.,"Drugs were found at the apartment, and authorities are awaiting toxicology results to determine whether she was sedated, Williams said.","while john dm, a former friend, where she was wearing a separate development at the school said.",0.01662404090166092,-0.005188436713069677,0.03540002554655075,6.134227598900012
"그는 ""용의자가 존슨이 살아 있을 때 아기를 꺼냈는지 확실하지 않다""고 덧붙였다.","It's unclear whether Johnson was alive when her infant was taken, he added.","i don t think i m not a lot of life, he said.",0.09739924222230911,0.011831843294203281,0.18292926251888275,5.816635421147515
캄보디아가 유엔 안전보장이사회에 논쟁이 되고 있는 고대 국경사원 유적지에서 태국군의 계속된 주둔에 관해 주의를 환기시켜달라는 요청 서한을 보냈다.,"PHNOM PENH, Cambodia (CNN) &#8212; Cambodia has sent a letter to the United Nations Security Council to call attention to its continuing standoff with Thailand over an ancient border temple on disputed land.","security council u. n. security council on security at the border, u. s. military officials said the security situation on their",-0.06444252282381058,0.142436683177948,-0.2583015561103821,1.2607632007882537
키에우 카나리드 캄보디아 공보장관은 유엔의 중재를 요청한 것은 아니라고 밝혔다.,"The country is not asking for U.N. intervention, said Information Minister Kheu Kanharith.","the museum said, u. s. secretary of state, was briefly not unattities.",0.035784490406513214,0.1148831769824028,-0.04390851408243179,3.3748077299231904
유엔주재 캄보디아 대사는 안보리와 유엔 총회에 보낸 서한에서 20일(현지시간)로 6일째를 맞은 이 위기 상황에 관심을 기울여 줄 것을 요청했다고 말했다.,"Rather, the letter that Cambodia's permanent mission in New York submitted to the chairmen of the Security Council and the General Assembly is meant to draw attention to a crisis that entered its sixth day Sunday.","u. n. ambassador, u. s. ambassador to the united nations security council on security, nato has called on the situation in a",0.07009381800889969,0.08097385615110397,0.056248895823955536,2.5558658375642063
